RN5A_HUMAN,Q05823,2-5A-dependent RNase,1022
PAK2_HUMAN,Q13177,Gamma-PAK,950
FGR_HUMAN,P09769,Gardner-Rasheed feline sarcoma viral,523
GP_NYV,Q83887,Gc,70
M4K2_HUMAN,Q12851,GC kinase,144
ANPRA_HUMAN,P16066,GC-A,2957
ANPRB_HUMAN,P20594,GC-B,2637
GUC2C_HUMAN,P25092,GC-C,1772
GUC2F_HUMAN,P51841,GC-F,2844
M4K2_HUMAN,Q12851,GCK,140
MINK1_HUMAN,Q8N4C8,GCK family kinase MiNK,2021
E2AK4_HUMAN,Q9P2K8,GCN2,1653
E2AK4_HUMAN,Q9P2K8,GCN2-like protein,1656
HASP_HUMAN,Q8TF76,Germ cell-specific gene 2 protein,599
M4K2_HUMAN,Q12851,Germinal center kinase,143
M4K3_HUMAN,Q8IVH8,Germinal center kinase-related protein kinase,571
TRIB1_HUMAN,Q96RU8,GIG2,832
TRIB1_HUMAN,Q96RU8,GIG-2,836
SCYL1_HUMAN,Q96KG9,GKLP,1408
M4K3_HUMAN,Q8IVH8,GLK,572
GP_NYV,Q83887,Glycoprotein G1; Glycoprotein C,69
GP_NYV,Q83887,Glycoprotein G2],71
GP_NYV,Q83887,Gn,68
GP_NYV,Q83887,GP,66
NTRK1_HUMAN,P04629,gp140trk,3081
NTRK2_HUMAN,Q16620,GP145-TrkB,2455
NTRK3_HUMAN,Q16288,GP145-TrkC,3211
GRK4_HUMAN,P32298,GPRK2L,530
GRK4_HUMAN,P32298,GPRK4,531
GRK5_HUMAN,P34947,GPRK5,1387
GRK6_HUMAN,P43250,GPRK6,1144
MKNK2_HUMAN,Q9HBH9,GPRK7,466
GRK7_HUMAN,Q8WTQ7,GPRK7,2140
ARBK1_HUMAN,P25098,G-protein coupled receptor kinase 2,749
ARBK2_HUMAN,P35626,G-protein-coupled receptor kinase 3,1251
TRIB1_HUMAN,Q96RU8,G-protein-coupled receptor-induced gene 2 protein,835
RK_HUMAN,Q15835,GRK1,1821
ARBK1_HUMAN,P25098,GRK2,744
ARBK2_HUMAN,P35626,GRK3,1247
GRK4_HUMAN,P32298,GRK4,529
GRK5_HUMAN,P34947,GRK5,1386
GRK6_HUMAN,P43250,GRK6,1143
GRK7_HUMAN,Q8WTQ7,GRK7,2139
HASP_HUMAN,Q8TF76,GSG2,598
GSK3A_HUMAN,P49840,GSK-3 alpha,456
GSK3B_HUMAN,P49841,GSK3 beta,4012
GSK3B_HUMAN,P49841,GSK-3 beta,2970
GSK3A_HUMAN,P49840,GSK3A,455
GSK3B_HUMAN,P49841,GSK3B,2969
GUC2D_HUMAN,Q02846,Guanylate cyclase 2D  retinal,767
GUC2F_HUMAN,P51841,Guanylate cyclase 2F  retinal,2842
ANPRA_HUMAN,P16066,Guanylate cyclase A,2956
ANPRB_HUMAN,P20594,Guanylate cyclase B,2636
GUC2F_HUMAN,P51841,Guanylate cyclase F,2843
GUC2C_HUMAN,P25092,Guanylyl cyclase C,1771
GUC2D_HUMAN,Q02846,GUC1A4,762
GUC2C_HUMAN,P25092,GUC2C,1767
GUC2D_HUMAN,Q02846,GUC2D,763
GUC2F_HUMAN,P51841,GUC2F,2839
GUC2C_HUMAN,P25092,GUCY2C,1766
GUC2D_HUMAN,Q02846,GUCY2D,760
GUC2F_HUMAN,P51841,GUCY2F,2838
GWL_HUMAN,Q96GX5,GW,2176
GWL_HUMAN,Q96GX5,GWL,2177
ALPK2_HUMAN,Q86TB3,HAK,137
KALRN_HUMAN,O60229,HAPIP,245
HASP_HUMAN,Q8TF76,Haploid germ cell-specific nuclear protein kinase,601
AURKA_HUMAN,O14965,hARK1,1493
HASP_HUMAN,Q8TF76,HASPIN,597
ULK1_HUMAN,O75385,hATG1,278
FGFR1_HUMAN,P11362,HBGFR,2934
LMTK2_HUMAN,Q8IWU2,hBREK,2003
BUB1_HUMAN,O43683,hBUB1,1968
BUB1B_HUMAN,O60566,hBUBR1,2288
CSKP_HUMAN,O14936,hCASK,1011
M3K20_HUMAN,Q9NYL2,HCCS4,898
M3K20_HUMAN,Q9NYL2,HCCS-4,900
CDK12_HUMAN,Q9NYV4,hCDK12,1937
CDK13_HUMAN,Q14004,hCDK13,973
CHK2_HUMAN,O96017,hCds1,2319
HCK_HUMAN,P08631,HCK,3113
KC1D_HUMAN,P48730,HCKID,1301
E2AK1_HUMAN,Q9BQI3,HCR,215
DUSTY_HUMAN,Q6XUX3,HDCMD38P,1452
ALPK2_HUMAN,Q86TB3,Heart alpha-protein kinase,138
EPHA3_HUMAN,P29320,HEK,2351
EPHA7_HUMAN,Q15375,HEK11,1307
EPHA7_HUMAN,Q15375,hEK11,1312
EPHA6_HUMAN,Q9UF33,HEK12,1722
EPHB3_HUMAN,P54753,HEK2,1259
EPHB3_HUMAN,P54753,hEK2,1265
EPHA8_HUMAN,P29322,HEK3,1835
EPHA8_HUMAN,P29322,hEK3,1840
EPHA3_HUMAN,P29320,hEK4,2355
EPHB2_HUMAN,P29323,HEK5,1529
EPHB2_HUMAN,P29323,hEK5,1536
EPHB1_HUMAN,P54762,HEK6,1800
EPHB1_HUMAN,P54762,hEK6,1805
EPHA5_HUMAN,P54756,HEK7,1079
EPHA5_HUMAN,P54756,hEK7,1086
EPHA4_HUMAN,P54764,HEK8,2304
EPHA4_HUMAN,P54764,hEK8,2309
HCK_HUMAN,P08631,Hematopoietic cell kinase,3114
MATK_HUMAN,P42679,Hematopoietic consensus tyrosine-lacking kinase,2736
M4K1_HUMAN,Q92918,Hematopoietic progenitor kinase,1107
E2AK1_HUMAN,Q9BQI3,Heme-controlled repressor,214
E2AK1_HUMAN,Q9BQI3,Heme-regulated eukaryotic initiation factor eIF-2-alpha kinase,216
E2AK1_HUMAN,Q9BQI3,Heme-regulated inhibitor,217
E2AK1_HUMAN,Q9BQI3,Hemin-sensitive initiation factor 2-alpha kinase,218
HCK_HUMAN,P08631,Hemopoietic cell kinase,3115
EPHB6_HUMAN,O15197,HEP,2267
EPHB4_HUMAN,P54760,Hepatoma transmembrane kinase,718
EPHA1_HUMAN,P21709,hEpha1,324
EGFR_HUMAN,P00533,HER1,133
ERBB2_HUMAN,P04626,HER2,2877
ERBB3_HUMAN,P21860,HER3,2687
ERBB4_HUMAN,Q15303,HER4,2158
MET_HUMAN,P08581,HGF receptor,2151
MET_HUMAN,P08581,HGF/SF receptor,2152
M4K4_HUMAN,O95819,HGK,555
DDR1_HUMAN,Q08345,HGK2,2052
GWL_HUMAN,Q96GX5,hGWL,2179
HASP_HUMAN,Q8TF76,H-haspin,600
HIPK2_HUMAN,Q9H2X6,hHIPk2,739
ICK_HUMAN,Q9UPZ9,hICK,1960
HIPK1_HUMAN,Q86Z02,HIPK1,1295
HIPK2_HUMAN,Q9H2X6,HIPK2,738
HIPK3_HUMAN,Q9H422,HIPK3,2692
HIPK4_HUMAN,Q8NE63,HIPK4,1994
ERN1_HUMAN,O75460,hIRE1p,401
ERN2_HUMAN,Q76MJ5,hIRE2p,3200
TAOK3_HUMAN,Q9H2K8,hKFC-A,2502
TAOK1_HUMAN,Q7L7X3,hKFC-B,607
TAOK2_HUMAN,Q9UL54,hKFC-C,879
KSR2_HUMAN,Q6VAB6,hKSR2,2904
STK11_HUMAN,Q15831,hLKB1,2729
MELK_HUMAN,Q14680,hMELK,1810
AAPK1_HUMAN,Q13131,HMGCR kinase,510
AAPK2_HUMAN,P54646,HMGCR kinase,1287
MLKL_HUMAN,Q8NB16,hMLKL,994
DYR1A_HUMAN,Q13627,hMNB,689
HIPK3_HUMAN,Q9H422,Homolog of protein kinase YAK1,2700
DYR1A_HUMAN,Q13627,HP86,687
PASK_HUMAN,Q96RG2,hPASK,2099
PDPK1_HUMAN,O15530,hPDK1,1428
CDK14_HUMAN,O94921,hPFTAIRE1,2265
M4K4_HUMAN,O95819,HPK/GCK-like kinase HGK,558
M4K1_HUMAN,Q92918,HPK1,1106
MELK_HUMAN,Q14680,hPK38,1814
PLK2_HUMAN,Q9NYY3,hPlk2,669
STK16_HUMAN,O75716,hPSK,2762
E2AK1_HUMAN,Q9BQI3,HRI,211
BMP2K_HUMAN,Q9NSY1,HRIHFB2017,2664
BRSK1_HUMAN,Q8TDC3,hSAD1,171
CDC7_HUMAN,O00311,HsCdc7,2644
TLK2_HUMAN,Q86UE8,HsHPK,2428
SLK_HUMAN,Q9H2G2,hSLK,2720
SMG1_HUMAN,Q96Q15,hSMG-1,1876
WNK1_HUMAN,Q9H4A3,HSN2,1658
M3K14_HUMAN,Q99558,HsNIK,2235
PLK2_HUMAN,Q9NYY3,hSNK,671
KPCD2_HUMAN,Q9BZL6,HSPC187,2769
TBCK_HUMAN,Q8TEA7,HSPC302,2433
E2AK3_HUMAN,Q9NZJ5,HsPEK,863
NEK2_HUMAN,P51955,HSPK 21,1343
NEK3_HUMAN,P51956,HSPK 36,127
GUC2C_HUMAN,P25092,hSTAR,1770
SCYL1_HUMAN,Q96KG9,HT019,1413
TAOK1_HUMAN,Q7L7X3,hTAOK1,614
TIE2_HUMAN,Q02763,hTIE2,811
EPHB4_HUMAN,P54760,HTK,715
CDC7_HUMAN,O00311,huCdc7,2645
CHK2_HUMAN,O96017,Hucds1,2318
M3K20_HUMAN,Q9NYL2,Human cervical cancer suppressor gene 4 protein,899
EPHA3_HUMAN,P29320,Human embryo kinase,2356
HUNK_HUMAN,P57058,HUNK,2030
KALRN_HUMAN,O60229,Huntingtin-associated protein-interacting protein,247
BRSK2_HUMAN,Q8IWQ3,HUSSY-12,1218
LATS1_HUMAN,O95835,h-warts,2709
WNK1_HUMAN,Q9H4A3,hWNK1,1667
AAPK1_HUMAN,Q13131,Hydroxymethylglutaryl-CoA reductase kinase,509
AAPK2_HUMAN,P54646,Hydroxymethylglutaryl-CoA reductase kinase,1286
MATK_HUMAN,P42679,HYL,2733
PRKDC_HUMAN,P78527,HYRC,1036
PRKDC_HUMAN,P78527,HYRC1,1037
AURKA_HUMAN,O14965,IAK1,1486
ICK_HUMAN,Q9UPZ9,ICK,1957
IGF1R_HUMAN,P08069,IGF1R,2167
IGF1R_HUMAN,P08069,IGF-1R,4035
IGF1R_HUMAN,P08069,IGF-I receptor,2169
IKKA_HUMAN,O15111,IkappaB kinase,1618
IKKA_HUMAN,O15111,I-kappa-B kinase 1,1620
IKKB_HUMAN,O14920,I-kappa-B kinase 2,2748
IKKA_HUMAN,O15111,I-kappa-B kinase alpha,1614
IKKE_HUMAN,Q14164,I-kappa-B kinase epsilon,2851
IKKB_HUMAN,O14920,I-kappa-B-kinase beta,2744
IKKA_HUMAN,O15111,IkBKA,1617
IKKB_HUMAN,O14920,IKBKB,2742
IKKB_HUMAN,O14920,IkBKB,2747
IKKE_HUMAN,Q14164,IKBKE,2847
IKKE_HUMAN,Q14164,IkBKE,2854
IKKB_HUMAN,O14920,IKK beta,4023
IKKE_HUMAN,Q14164,IKK epsilon,4013
IKKA_HUMAN,O15111,IKK1,1621
IKKB_HUMAN,O14920,IKK2,2749
IKKA_HUMAN,O15111,IKKA,1612
IKKA_HUMAN,O15111,IKK-A,1615
IKKA_HUMAN,O15111,IKK-alpha,1616
IKKB_HUMAN,O14920,IKKB,2743
IKKB_HUMAN,O14920,IKK-B,2745
IKKB_HUMAN,O14920,IKK-beta,2746
IKKE_HUMAN,Q14164,IKKE,2848
IKKE_HUMAN,Q14164,IKK-E,2852
IKKE_HUMAN,Q14164,IKK-epsilon,2853
IKKE_HUMAN,Q14164,IKKI,2849
IKKE_HUMAN,Q14164,IKK-i,2856
IRAK3_HUMAN,Q9Y616,IL-1 receptor-associated kinase M,2281
ITK_HUMAN,Q08881,IL-2-inducible T-cell kinase,2992
ILK_HUMAN,Q13418,ILK,1569
ILK_HUMAN,Q13418,ILK1,1570
ILK_HUMAN,Q13418,ILK-1,1573
ILK_HUMAN,Q13418,ILK2,1571
ILK_HUMAN,Q13418,ILK-2,1574
STRAB_HUMAN,Q9C0K7,ILP-interacting protein,2794
STRAB_HUMAN,Q9C0K7,ILPIP,2789
IKKE_HUMAN,Q14164,Inducible I kappa-B kinase,2855
ERN1_HUMAN,O75460,Inositol-requiring protein 1,400
ERN2_HUMAN,Q76MJ5,Inositol-requiring protein 2,3199
INSR_HUMAN,P06213,INSR,2360
INSRR_HUMAN,P14616,INSRR,2298
IGF1R_HUMAN,P08069,Insulin-like growth factor I receptor,2168
MK03_HUMAN,P27361,Insulin-stimulated MAP2 kinase,2871
KS6A3_HUMAN,P51812,Insulin-stimulated protein kinase 1,2207
E2AK2_HUMAN,P19525,Interferon-inducible RNA-dependent protein kinase,2421
ITK_HUMAN,Q08881,Interleukin-2-inducible T-cell kinase,2991
ICK_HUMAN,Q9UPZ9,Intestinal cell kinase,1959
GUC2C_HUMAN,P25092,Intestinal guanylate cyclase,1773
INSR_HUMAN,P06213,IR,2361
IRAK1_HUMAN,P51617,IRAK,1062
IRAK1_HUMAN,P51617,IRAK1,1061
IRAK1_HUMAN,P51617,IRAK-1,1063
IRAK2_HUMAN,O43187,IRAK2,1049
IRAK2_HUMAN,O43187,IRAK-2,1050
IRAK3_HUMAN,Q9Y616,IRAK3,2279
IRAK3_HUMAN,Q9Y616,IRAK-3,2280
IRAK4_HUMAN,Q9NWZ3,IRAK4,2895
IRAK4_HUMAN,Q9NWZ3,IRAK-4,2896
IRAK3_HUMAN,Q9Y616,IRAK-M,2282
ERN1_HUMAN,O75460,IRE1,398
ERN1_HUMAN,O75460,IRE1a,403
ERN1_HUMAN,O75460,Ire1-alpha,402
ERN2_HUMAN,Q76MJ5,IRE1b,3202
ERN2_HUMAN,Q76MJ5,Ire1-beta,3201
ERN2_HUMAN,Q76MJ5,IRE2,3197
INSRR_HUMAN,P14616,IRR,2299
INSRR_HUMAN,P14616,IR-related receptor [Cleaved into: Insulin receptor-related protein alpha chain; Insulin receptor-related protein beta chain],2300
KS6A3_HUMAN,P51812,ISPK1,2200
KS6A3_HUMAN,P51812,ISPK-1,2208
GRK4_HUMAN,P32298,ITI1,533
ITK_HUMAN,Q08881,ITK,2988
JAK1_HUMAN,P23458,JAK1,2977
JAK1_HUMAN,P23458,JAK-1,2981
JAK1_HUMAN,P23458,JAK1A,2978
JAK1_HUMAN,P23458,JAK1B,2979
JAK2_HUMAN,O60674,JAK2,1751
JAK2_HUMAN,O60674,JAK-2,1753
JAK3_HUMAN,P52333,JAK3,3044
JAK3_HUMAN,P52333,JAK-3,3046
JAK1_HUMAN,P23458,Janus kinase 1,2980
JAK2_HUMAN,O60674,Janus kinase 2,1752
JAK3_HUMAN,P52333,Janus kinase 3,3045
NEK8_HUMAN,Q86SG6,JCK,150
TAOK3_HUMAN,Q9H2K8,JIK,2493
MP2K7_HUMAN,O14733,JNK kinase 2,1896
TAOK3_HUMAN,Q9H2K8,JNK/SAPK-inhibitory kinase,2499
MK08_HUMAN,P45983,JNK1,493
MK09_HUMAN,P45984,JNK2,1330
MK10_HUMAN,P53779,JNK3,2556
MK10_HUMAN,P53779,JNK3A,2557
MK08_HUMAN,P45983,JNK-46,499
MK09_HUMAN,P45984,JNK-55,1335
MP2K4_HUMAN,P45985,JNK-activating kinase 1,1121
MP2K7_HUMAN,O14733,JNK-activating kinase 2,1888
MP2K4_HUMAN,P45985,JNKK,1130
MP2K7_HUMAN,O14733,JNKK 2,1897
MP2K4_HUMAN,P45985,JNKK1,1112
MP2K7_HUMAN,O14733,JNKK2,1881
FGFR4_HUMAN,P22455,JTK2,2822
FGFR3_HUMAN,P22607,JTK4,1006
RYK_HUMAN,P34925,JTK5A,21
ABL1_HUMAN,P00519,JTK7,2648
LYN_HUMAN,P07948,JTK8,345
TAOK3_HUMAN,Q9H2K8,Jun kinase-inhibitory kinase,2500
KALRN_HUMAN,O60229,KALRN,242
WNK1_HUMAN,Q9H4A3,KDP,1659
VGFR2_HUMAN,P35968,KDR,1429
TAOK3_HUMAN,Q9H2K8,KDS,2494
FGFR2_HUMAN,P21802,Keratinocyte growth factor receptor,2076
FGFR2_HUMAN,P21802,KGFR,2072
M4K5_HUMAN,Q9Y4K4,KHS,2036
SNRK_HUMAN,Q9NRH2,KIAA0096,636
PASK_HUMAN,Q96RG2,KIAA0135,2096
TLK1_HUMAN,Q9UKI8,KIAA0137,3034
IKKE_HUMAN,Q14164,KIAA0151,2850
MELK_HUMAN,Q14680,KIAA0175,1809
SLK_HUMAN,Q9H2G2,KIAA0204,2717
M3K4_HUMAN,Q9Y6R4,KIAA0213,1184
MAST4_HUMAN,O15021,KIAA0303,2275
WNK1_HUMAN,Q9H4A3,KIAA0344,1660
DCLK1_HUMAN,O15075,KIAA0369,515
SMG1_HUMAN,Q96Q15,KIAA0421,1873
MRCKA_HUMAN,Q5VT25,KIAA0451,1688
DUSTY_HUMAN,Q6XUX3,KIAA0472,1448
PRP4B_HUMAN,Q13523,KIAA0536,1043
NUAK1_HUMAN,O60285,KIAA0537,678
TNIK_HUMAN,Q9UKE5,KIAA0551,520
MAST3_HUMAN,O60307,KIAA0561,175
ROCK2_HUMAN,O75116,KIAA0619,262
ULK2_HUMAN,Q8IYT8,KIAA0623,1784
HIPK1_HUMAN,Q86Z02,KIAA0630,1296
LMTK1_HUMAN,Q6ZMQ8,KIAA0641,1461
M4K4_HUMAN,O95819,KIAA0687,556
ULK1_HUMAN,O75385,KIAA0722,275
SIK2_HUMAN,Q9H0K1,KIAA0781,865
KKCC2_HUMAN,Q96RR4,KIAA0787,2671
MAST2_HUMAN,Q6P0Q8,KIAA0807,124
CDK14_HUMAN,O94921,KIAA0834,2261
TTBK2_HUMAN,Q6IQ55,KIAA0847,3128
TAOK2_HUMAN,Q9UL54,KIAA0881,873
CDK12_HUMAN,Q9NYV4,KIAA0904,1931
ICK_HUMAN,Q9UPZ9,KIAA0936,1958
CTRO_HUMAN,O14578,KIAA0949,1254
ST38L_HUMAN,Q9Y2H1,KIAA0965,1590
KCC2A_HUMAN,Q9UQM7,KIAA0968,258
MAST1_HUMAN,Q9Y2H9,KIAA0973,1709
SIK3_HUMAN,Q9Y2K2,KIAA0999,73
CDK19_HUMAN,Q9BWU1,KIAA1028,1166
AAK1_HUMAN,Q2M2I8,KIAA1048,758
LMTK2_HUMAN,Q8IWU2,KIAA1079,1998
OXSR1_HUMAN,O95747,KIAA1101,2702
MRCKB_HUMAN,Q9Y5S2,KIAA1124,888
PAK4_HUMAN,O96013,KIAA1142,735
PAK5_HUMAN,Q9P286,KIAA1264,1971
STK36_HUMAN,Q9NRP7,KIAA1278,1509
SPEG_HUMAN,Q15772,KIAA1297,2784
ALPK3_HUMAN,Q96L96,KIAA1330,731
E2AK4_HUMAN,Q9P2K8,KIAA1338,1654
SCYL2_HUMAN,Q6P3W7,KIAA1360,699
TAOK1_HUMAN,Q7L7X3,KIAA1361,603
E2AK1_HUMAN,Q9BQI3,KIAA1369,212
EPHA8_HUMAN,P29322,KIAA1459,1836
MARK1_HUMAN,Q9P0L2,KIAA1477,1916
ALPK1_HUMAN,Q96QP1,KIAA1527,3084
OBSCN_HUMAN,Q5VST9,KIAA1556,1390
WNK3_HUMAN,Q9BYP7,KIAA1566,2999
OBSCN_HUMAN,Q5VST9,KIAA1639,1391
WNK2_HUMAN,Q9Y3S1,KIAA1760,2614
DCLK3_HUMAN,Q9C098,KIAA1765,1789
LRRK1_HUMAN,Q38SD2,KIAA1790,2948
CDK13_HUMAN,Q14004,KIAA1791,969
M3K21_HUMAN,Q5TCX8,KIAA1804,1817
BRSK1_HUMAN,Q8TDC3,KIAA1811,162
TTBK1_HUMAN,Q5TCY1,KIAA1855,2329
MARK4_HUMAN,Q96L34,KIAA1860,2332
LMTK3_HUMAN,Q96Q04,KIAA1883,472
NEK1_HUMAN,Q96PY6,KIAA1901,1585
NEK9_HUMAN,Q8TD19,KIAA1995,2654
PEAK1_HUMAN,Q9H792,KIAA2002,2195
WNK1_HUMAN,Q9H4A3,Kinase deficient protein,1664
ITK_HUMAN,Q08881,Kinase EMT,2993
TAOK3_HUMAN,Q9H2K8,Kinase from chicken homolog A,2501
TAOK1_HUMAN,Q7L7X3,Kinase from chicken homolog B,606
TAOK2_HUMAN,Q9UL54,Kinase from chicken homolog C,878
M4K5_HUMAN,Q9Y4K4,Kinase homologous to SPS1/STE20,2035
VGFR2_HUMAN,P35968,Kinase insert domain receptor,1435
UHMK1_HUMAN,Q8TAS1,Kinase interacting with stathmin,854
LATS2_HUMAN,Q9NRM7,Kinase phosphorylated during mitosis protein,2228
LMTK2_HUMAN,Q8IWU2,Kinase/phosphatase/inhibitor 2,2006
MYLK_HUMAN,Q15746,Kinase-related protein,2509
UHMK1_HUMAN,Q8TAS1,KIS,852
UHMK1_HUMAN,Q8TAS1,KIST,853
KIT_HUMAN,P10721,KIT,2061
LMTK2_HUMAN,Q8IWU2,KPI2,1999
LATS2_HUMAN,Q9NRM7,KPM,2227
MYLK_HUMAN,Q15746,KRP,2510
STK3_HUMAN,Q13188,KRS1,1439
STK4_HUMAN,Q13043,KRS2,1982
FGFR2_HUMAN,P21802,KSAM,2073
FGFR2_HUMAN,P21802,K-sam,2075
KSR1_HUMAN,Q8IVT5,KSR,2894
KSR1_HUMAN,Q8IVT5,KSR1,2893
KSR2_HUMAN,Q6VAB6,KSR2,2903
SIK3_HUMAN,Q9Y2K2,L19,75
ALPK1_HUMAN,Q96QP1,LAK,3085
NLK_HUMAN,Q9UBE8,LAK1,224
SMG1_HUMAN,Q96Q15,Lambda/iota protein kinase C-interacting protein,1878
SMG1_HUMAN,Q96Q15,Lambda-interacting protein,1879
LATS1_HUMAN,O95835,Large tumor suppressor homolog 1,2707
LATS2_HUMAN,Q9NRM7,Large tumor suppressor homolog 2,2229
ICK_HUMAN,Q9UPZ9,Laryngeal cancer kinase 2,1961
LATS1_HUMAN,O95835,LATS1,2705
LATS2_HUMAN,Q9NRM7,LATS2,2226
LCK_HUMAN,P06239,LCK,2182
LCK_HUMAN,P06239,Lck,4007
LYN_HUMAN,P07948,Lck/Yes-related novel protein tyrosine kinase,346
ICK_HUMAN,Q9UPZ9,LCK2,1962
LMTK1_HUMAN,Q6ZMQ8,Lemur tyrosine kinase 1,1467
LMTK2_HUMAN,Q8IWU2,Lemur tyrosine kinase 2,2007
LMTK3_HUMAN,Q96Q04,Lemur tyrosine kinase 3,474
M3K20_HUMAN,Q9NYL2,Leucine zipper- and sterile alpha motif-containing kinase,901
M3K13_HUMAN,O43283,Leucine zipper-bearing kinase,2516
M3K12_HUMAN,Q12852,Leucine-zipper protein kinase,479
LCK_HUMAN,P06239,Leukocyte C-terminal Src kinase,2183
JAK3_HUMAN,P52333,Leukocyte janus kinase,3047
LIMK1_HUMAN,P53667,LIMK,52
LIMK1_HUMAN,P53667,LIMK1,51
LIMK1_HUMAN,P53667,LIMK-1,53
LIMK2_HUMAN,P53671,LIMK2,2301
LIMK2_HUMAN,P53671,LIMK-2,2302
CSKP_HUMAN,O14936,LIN2,1010
SMG1_HUMAN,Q96Q15,LIP,1874
STK11_HUMAN,Q15831,Liver kinase B1,2728
JAK3_HUMAN,P52333,L-JAK,3048
STK11_HUMAN,Q15831,LKB1,2726
LMTK1_HUMAN,Q6ZMQ8,LMR1,1462
LMTK2_HUMAN,Q8IWU2,LMR2,2000
LMTK1_HUMAN,Q6ZMQ8,LMTK1,1463
LMTK2_HUMAN,Q8IWU2,LMTK2,1995
LMTK3_HUMAN,Q96Q04,LMTK3,471
STK10_HUMAN,O94804,LOK,1577
TRPM7_HUMAN,Q96QT4,Long transient receptor potential channel 7,1271
LRRK1_HUMAN,Q38SD2,LRRK1,2947
LRRK2_HUMAN,Q5S007,LRRK2,3124
LCK_HUMAN,P06239,LSK,2184
LTK_HUMAN,P29376,LTK,1594
TRPM7_HUMAN,Q96QT4,LTRPC7,1269
TRPM7_HUMAN,Q96QT4,LTrpC7,1273
TRPM7_HUMAN,Q96QT4,LTrpC-7,1272
ITK_HUMAN,Q08881,LYK,2990
STRAA_HUMAN,Q7RTN6,LYK5,433
ALPK1_HUMAN,Q96QP1,Lymphocyte alpha-protein kinase,3087
LCK_HUMAN,P06239,Lymphocyte cell-specific protein-tyrosine kinase,2185
STK10_HUMAN,O94804,Lymphocyte-oriented kinase,1578
LYN_HUMAN,P07948,LYN,344
M3K13_HUMAN,O43283,LZK,2515
GP_NYV,Q83887,M polyprotein [Cleaved into: Glycoprotein N,67
BUB1B_HUMAN,O60566,MAD3/BUB1-related protein kinase,2287
BUB1B_HUMAN,O60566,MAD3L,2285
ALPK3_HUMAN,Q96L96,MAK,732
MAK_HUMAN,P20794,MAK,1735
ICK_HUMAN,Q9UPZ9,MAK-related kinase,1963
HUNK_HUMAN,P57058,MAKV,2031
MAK_HUMAN,P20794,Male germ cell-associated kinase,1736
STK4_HUMAN,Q13043,Mammalian STE20-like protein kinase 1,1984
STK3_HUMAN,Q13188,Mammalian STE20-like protein kinase 2,1441
STK24_HUMAN,Q9Y6E0,Mammalian STE20-like protein kinase 3,2219
STK24_HUMAN,Q9Y6E0,Mammalian STE20-like protein kinase 3 C-terminal,2224
STK24_HUMAN,Q9Y6E0,Mammalian STE20-like protein kinase 3 N-terminal,2222
STK26_HUMAN,Q9P289,Mammalian STE20-like protein kinase 4,631
MTOR_HUMAN,P42345,Mammalian target of rapamycin,3191
DDR1_HUMAN,Q08345,Mammary carcinoma kinase 10,2053
MK01_HUMAN,P28482,MAP kinase 1,387
MK10_HUMAN,P53779,MAP kinase 10,2560
MK11_HUMAN,Q15759,MAP kinase 11,1758
MK12_HUMAN,P53778,MAP kinase 12,82
MK13_HUMAN,O15264,MAP kinase 13,2376
MK14_HUMAN,Q16539,MAP kinase 14,411
MK15_HUMAN,Q8TD08,MAP kinase 15,1230
MK01_HUMAN,P28482,MAP kinase 2,395
MK03_HUMAN,P27361,MAP kinase 3,2866
MK04_HUMAN,P31152,MAP kinase 4,92
MK06_HUMAN,Q16659,MAP kinase 6,621
MK07_HUMAN,Q13164,MAP kinase 7,1633
MK08_HUMAN,P45983,MAP kinase 8,497
MK09_HUMAN,P45984,MAP kinase 9,1333
MK01_HUMAN,P28482,MAP kinase isoform p42,392
MK03_HUMAN,P27361,MAP kinase isoform p44,2872
MK04_HUMAN,P31152,MAP kinase isoform p63,96
MK06_HUMAN,Q16659,MAP kinase isoform p97,625
MP2K1_HUMAN,Q02750,MAP kinase kinase 1,2113
MP2K2_HUMAN,P36507,MAP kinase kinase 2,368
MP2K3_HUMAN,P46734,MAP kinase kinase 3,1551
MP2K4_HUMAN,P45985,MAP kinase kinase 4,1119
MP2K5_HUMAN,Q13163,MAP kinase kinase 5,2254
MP2K6_HUMAN,P52564,MAP kinase kinase 6,913
MP2K7_HUMAN,O14733,MAP kinase kinase 7,1886
MK14_HUMAN,Q16539,MAP kinase MXI2,415
MK14_HUMAN,Q16539,MAP kinase p38 alpha,418
MK11_HUMAN,Q15759,MAP kinase p38 beta,1761
MK13_HUMAN,O15264,MAP kinase p38 delta,2379
MK12_HUMAN,P53778,MAP kinase p38 gamma,87
MK10_HUMAN,P53779,MAP kinase p49 3F12,2562
MKNK1_HUMAN,Q9BUB5,MAP kinase signal-integrating kinase 1,1581
MKNK2_HUMAN,Q9HBH9,MAP kinase signal-integrating kinase 2,468
KS6A1_HUMAN,Q15418,MAP kinase-activated protein kinase 1a,1865
KS6A3_HUMAN,P51812,MAP kinase-activated protein kinase 1b,2209
KS6A2_HUMAN,Q15349,MAP kinase-activated protein kinase 1c,445
M3K4_HUMAN,Q9Y6R4,MAP three kinase 1,1188
MARK1_HUMAN,Q9P0L2,MAP/microtubule affinity-regulating kinase 1,1918
MARK2_HUMAN,Q7KZI7,MAP/microtubule affinity-regulating kinase 2,3149
MARK4_HUMAN,Q96L34,MAP/microtubule affinity-regulating kinase-like 1,2334
